2025-01-15 15:06:42.919944: I tensorflow/core/util/port.cc:153] oneDNN custom operations are on. You may see slightly different numerical results due to floating-point round-off errors from different computation orders. To turn them off, set the environment variable `TF_ENABLE_ONEDNN_OPTS=0`.
2025-01-15 15:06:42.936232: E external/local_xla/xla/stream_executor/cuda/cuda_fft.cc:477] Unable to register cuFFT factory: Attempting to register factory for plugin cuFFT when one has already been registered
WARNING: All log messages before absl::InitializeLog() is called are written to STDERR
E0000 00:00:1736950002.956966  175611 cuda_dnn.cc:8310] Unable to register cuDNN factory: Attempting to register factory for plugin cuDNN when one has already been registered
E0000 00:00:1736950002.963099  175611 cuda_blas.cc:1418] Unable to register cuBLAS factory: Attempting to register factory for plugin cuBLAS when one has already been registered
2025-01-15 15:06:42.983228: I tensorflow/core/platform/cpu_feature_guard.cc:210] This TensorFlow binary is optimized to use available CPU instructions in performance-critical operations.
To enable the following instructions: AVX2 AVX512F AVX512_VNNI FMA, in other operations, rebuild TensorFlow with the appropriate compiler flags.
W0000 00:00:1736950005.798626  175611 gpu_device.cc:2344] Cannot dlopen some GPU libraries. Please make sure the missing libraries mentioned above are installed properly if you would like to use GPU. Follow the guide at https://www.tensorflow.org/install/gpu for how to download and setup the required libraries for your platform.
Skipping registering GPU devices...
WARNING:2025-01-15 15:06:46,315:jax._src.xla_bridge:969: An NVIDIA GPU may be present on this machine, but a CUDA-enabled jaxlib is not installed. Falling back to cpu.
Loaded trainable_model_2025_01_15_14_55_53.json
Epoch 50, Loss: 221.40234375, Correct predictions: 11, Correct predictions test: 2
Epoch 55, Loss: 207.6480712890625, Correct predictions: 30, Correct predictions test: 4
Epoch 60, Loss: 200.95997619628906, Correct predictions: 18, Correct predictions test: 3
Epoch 65, Loss: 184.28334045410156, Correct predictions: 20, Correct predictions test: 1
Epoch 70, Loss: 177.05699157714844, Correct predictions: 31, Correct predictions test: 1
Epoch 75, Loss: 177.55616760253906, Correct predictions: 4, Correct predictions test: 0
Epoch 80, Loss: 155.69277954101562, Correct predictions: 27, Correct predictions test: 1
Epoch 85, Loss: 166.935791015625, Correct predictions: 10, Correct predictions test: 0
Epoch 90, Loss: 135.63906860351562, Correct predictions: 22, Correct predictions test: 3
Epoch 95, Loss: 128.5044403076172, Correct predictions: 24, Correct predictions test: 2
Epoch 100, Loss: 122.40240478515625, Correct predictions: 14, Correct predictions test: 6
Epoch 105, Loss: 113.63760375976562, Correct predictions: 21, Correct predictions test: 5
Epoch 110, Loss: 109.77708435058594, Correct predictions: 18, Correct predictions test: 9
Epoch 115, Loss: 100.89733123779297, Correct predictions: 19, Correct predictions test: 3
Epoch 120, Loss: 96.2563705444336, Correct predictions: 45, Correct predictions test: 5
Epoch 125, Loss: 94.56106567382812, Correct predictions: 50, Correct predictions test: 8
Epoch 130, Loss: 84.50680541992188, Correct predictions: 46, Correct predictions test: 6
Epoch 135, Loss: 79.80155181884766, Correct predictions: 32, Correct predictions test: 6
Epoch 140, Loss: 75.16966247558594, Correct predictions: 52, Correct predictions test: 4
Epoch 145, Loss: 72.06428527832031, Correct predictions: 50, Correct predictions test: 5
Epoch 150, Loss: 71.23198699951172, Correct predictions: 16, Correct predictions test: 3
Epoch 155, Loss: 65.57730102539062, Correct predictions: 44, Correct predictions test: 2
Epoch 160, Loss: 60.488121032714844, Correct predictions: 38, Correct predictions test: 9
Epoch 165, Loss: 58.04219055175781, Correct predictions: 26, Correct predictions test: 10
Epoch 170, Loss: 52.786705017089844, Correct predictions: 53, Correct predictions test: 6
Epoch 175, Loss: 49.88511657714844, Correct predictions: 46, Correct predictions test: 5
Epoch 180, Loss: 49.45158004760742, Correct predictions: 60, Correct predictions test: 2
Epoch 185, Loss: 44.24793243408203, Correct predictions: 50, Correct predictions test: 8
Epoch 190, Loss: 42.18909454345703, Correct predictions: 53, Correct predictions test: 10
Epoch 195, Loss: 39.45856857299805, Correct predictions: 52, Correct predictions test: 7
Epoch 200, Loss: 37.358642578125, Correct predictions: 64, Correct predictions test: 8
Epoch 205, Loss: 40.377044677734375, Correct predictions: 62, Correct predictions test: 1
Epoch 210, Loss: 33.86114501953125, Correct predictions: 65, Correct predictions test: 5
Epoch 215, Loss: 32.36668395996094, Correct predictions: 68, Correct predictions test: 11
Epoch 220, Loss: 30.6457462310791, Correct predictions: 96, Correct predictions test: 3
Epoch 225, Loss: 27.557247161865234, Correct predictions: 82, Correct predictions test: 9
Epoch 230, Loss: 25.88257598876953, Correct predictions: 95, Correct predictions test: 12
Epoch 235, Loss: 24.542964935302734, Correct predictions: 96, Correct predictions test: 11
Epoch 240, Loss: 23.0723934173584, Correct predictions: 92, Correct predictions test: 13
Epoch 245, Loss: 22.10659408569336, Correct predictions: 80, Correct predictions test: 15
Epoch 250, Loss: 20.575698852539062, Correct predictions: 96, Correct predictions test: 11
Epoch 255, Loss: 19.545469284057617, Correct predictions: 109, Correct predictions test: 11
